Compound CID,BioAssay AID,Substance SID,Activity,Protein GI (NCBI),NCBI Gene ID,Activity value (µM),Activity type,BioAssay Name,BioAssay Type,PMID,pIC50 (M)
11331392,592676,103618232,Unspecified,,,40.0,IC50,Cytotoxicity against human MCF7 cells by MTT assay,Confirmatory,21458279.0,4.3979400086720375
57341560,1055609,194186332,Unspecified,,,100.0,IC50,Growth inhibition of human MCF7 cells after 72 hrs by MTT assay,Confirmatory,24180210.0,4.0
25209714,423008,103650837,Unspecified,,,20.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs,Confirmatory,19115839.0,4.698970004336019
66572430,670606,160684900,Unspecified,,,26.9,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 48 hrs by MTT assay,Confirmatory,22705001.0,4.570247719997592
66572430,670607,160684900,Unspecified,,,18.3,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 72 hrs by MTT assay,Confirmatory,22705001.0,4.73754891026957
54582101,599224,131276158,Unspecified,,,40.0,IC50,Cytotoxicity against human MCF7 cells by MTT assay,Confirmatory,21425787.0,4.3979400086720375
72705060,774317,174493659,Unspecified,,,50.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by SRB method,Confirmatory,24099364.0,4.301029995663981
73355875,103401,103374070,Unspecified,,,10.0,IC50,In vitro antitumor activity against breast MCF-7 tumor cell lines,Confirmatory,13678412.0,5.0
76317501,1066718,194153117,Unspecified,,,16.7,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 48 hrs by MTT assay,Confirmatory,24547740.0,4.777283528852417
44607451,513993,123092324,Unspecified,,,55.4,IC50,Cytotoxicity against human MCF7 cells after 24 hrs by MTT assay,Confirmatory,20541427.0,4.2564902352715706
70688336,669370,160684895,Unspecified,,,40.0,IC50,Cytotoxicity against human MCF7 cells by MTT assay,Confirmatory,22548480.0,4.3979400086720375
44179017,426934,103689804,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by SRB method,Confirmatory,19425589.0,5.0
73355234,767654,174518673,Unspecified,,,20.0,IC50,Antimicrobial activity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,23957453.0,4.698970004336019
20055063,657868,164136061,Unspecified,,,11.6,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by CellTiter-Glo assay,Confirmatory,22316168.0,4.935542010773082
91498,537057,123095902,Unspecified,,,13.6,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by Alamar blue assay,Confirmatory,20931970.0,4.866461091629782
91498,617325,123095902,Unspecified,,,13.6,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 48 hrs by alamar blue assay,Confirmatory,21797280.0,4.866461091629782
5282349,457739,103347800,Unspecified,,,11.4,IC50,Antiproliferative activity against human MCF7 cells after 96 hrs by MTT assay,Confirmatory,20022507.0,4.943095148663527
5282349,745938,103347800,Active,,,7.1,IC50,Antiproliferative activity against human MCF7 cells by MTT assay,Confirmatory,23274571.0,5.1487416512809245
10999153,664538,103740901,Unspecified,,,204.8,IC50,Cytotoxicity against human MCF7 cells by resazurin reduction assay,Confirmatory,22482432.0,3.688670047696207
11436816,568558,124967531,Active,,,5.7,IC50,Cytotoxicity against human MCF7 cells after 24 hrs,Confirmatory,21174407.0,5.2441251443275085
46210591,478081,103750258,Active,,,3.289,IC50,Growth inhibition of human MCF7 cells after 72 hrs by MTT assay,Confirmatory,20361780.0,5.4829361265173455
90676540,1141830,242635997,Active,,,1.22,IC50,Cytotoxicity against human MCF7 cells after 2 days by MTT assay,Confirmatory,24767839.0,5.913640169325252
46850181,488590,103764224,Active,,,2.7,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,20462230.0,5.568636235841013
308140,364582,103529613,Unspecified,,,74.78,IC50,Cytotoxicity against human MCF7 cells by MTT assay,Confirmatory,18281125.0,4.126214539181799
71452521,719341,163318972,Active,,,0.65,IC50,Cytotoxicity against human MCF7 cells by SRB method,Confirmatory,23079524.0,6.187086643357144
24992372,394603,103649890,Active,,,0.087,IC50,Cytotoxicity against human MCF7 cells after 72 hrs,Confirmatory,19231864.0,7.060480747381382
158501,568818,124961904,Unspecified,,,34.16,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,21216145.0,4.466482137983032
158501,675020,124961904,Unspecified,,,48.9,IC50,Antiproliferative activity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,22840493.0,4.31069114087638
158501,1172946,124961904,Unspecified,,,49.6,IC50,Antiproliferative activity against human MCF7 cells assessed as cell-growth inhibition after 48 hrs by MTT assay,Confirmatory,25453794.0,4.304518323509803
158501,1436619,124961904,Active,,,7.5,IC50,Antiproliferative activity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,28073676.0,5.1249387366083
158501,1571182,124961904,Unspecified,,,49.58,IC50,Cytotoxicity against human MCF7 cells assessed as inhibition of cell proliferation after 48 hrs by MTT assay,Confirmatory,30568759.0,4.304693477568198
158501,1582255,124961904,Unspecified,,,28.52,IC50,Antiproliferative activity against human MCF7 cells incubated for 48 hrs and measured after 4 hrs by MTT assay,Confirmatory,31862444.0,4.544850478820172
44559597,566853,103581484,Active,,,1.4,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,21090801.0,5.853871964321762
71725859,750853,174511683,Unspecified,,,40.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,23691952.0,4.3979400086720375
71725777,750853,174521935,Unspecified,,,40.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,23691952.0,4.3979400086720375
71746438,762153,174492243,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTS assay,Confirmatory,23822611.0,5.0
51354811,568574,124967535,Active,,,1.8,IC50,Cytotoxicity against ER-positive human MCF7 cells after 24 hrs by trypan blue staining,Confirmatory,21188999.0,5.7447274948966935
57382394,657868,160672871,Unspecified,,,40.0,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by CellTiter-Glo assay,Confirmatory,22316168.0,4.3979400086720375
92158,1504288,103580498,Unspecified,,,500.0,IC50,Antiproliferative activity in human MCF7 cells by sulforhodamine B assay,Confirmatory,29120172.0,3.3010299956639813
3034112,391489,103580008,Unspecified,,,28.96,IC50,Antiproliferative activity against human MCF7 cells after 72 hrs,Confirmatory,18816111.0,4.53820144247489
11623705,422225,103692903,Active,,,3.0,IC50,Cytotoxicity against human MCF7 cells by MTT assay,Confirmatory,19191562.0,5.522878745280337
53468592,774033,136946375,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells assessed as growth inhibition after 72 hrs by MTT assay,Confirmatory,24063567.0,5.0
21637633,1244899,312467119,Unspecified,,,43.28,IC50,Cytotoxicity against human MCF7 cells assessed as induction of cell death incubated for 2 days by MTT assay,Confirmatory,26259802.0,4.363712747901487
10278051,356490,103582732,Active,,,0.047,IC50,Cytotoxicity against human MCF7 cells after 3 days by SRB assay,Confirmatory,14575429.0,7.327902142064283
10278051,361140,103582732,Active,,,0.028,IC50,Cytotoxicity against human MCF7 cells after 3 days by SRB assay,Confirmatory,12141877.0,7.552841968657781
56676701,606255,134455944,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT method,Confirmatory,21534539.0,5.0
24148538,488590,103764226,Unspecified,,,21.9,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,20462230.0,4.6595558851598815
60199900,678033,160670097,Unspecified,,,25.62,IC50,Cytotoxicity against human MCF7 cells after 72 hrs BY SRB assay,Confirmatory,22703109.0,4.591420874591332
50899862,549990,124962972,Unspecified,,,145.8,IC50,Cytotoxicity against human MCF7 cells assessed as [3H]-hypoxanthine incorporation after 48 hrs,Confirmatory,20954722.0,3.836242476018044
10795385,1285134,131274605,Active,,,9.34,IC50,Antiproliferative activity against human MCF7 cells assessed as cell viability after 72 hrs by MTT assay,Confirmatory,26922223.0,5.029653123769907
10795385,1558154,131274605,Unspecified,,,20.43,IC50,Anticancer activity against human MCF7 cells overexpressing PDK assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,31509699.0,4.689731633367552
72701897,774033,174519310,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells assessed as growth inhibition after 72 hrs by MTT assay,Confirmatory,24063567.0,5.0
5281544,1498976,136937226,Unspecified,,,161.57,IC50,Antiproliferative activity against human MCF7 cells after 72 hrs by MTT reduction assay,Confirmatory,28551177.0,3.791639275021621
71577509,736850,164149126,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells assessed as inhibition of cell viability after 48 hrs by MTT assay,Confirmatory,23327668.0,5.0
46872584,592420,103769414,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells assessed as inhibition of cell proliferation after 72 hrs by SRB assay,Confirmatory,21192108.0,5.0
70687000,1063025,160681129,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by CellTitre-Glo luminescent cell viability assay,Confirmatory,24328283.0,5.0
85469925,1163729,312358703,Active,,,1.2,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by trypan blue exclusion method,Confirmatory,25211032.0,5.920818753952375
56833465,641786,136943454,Unspecified,,,38.22,IC50,Cytotoxicity against human MCF7 cells by SRB assay,Confirmatory,22004007.0,4.417709317281006
150893,578760,103275947,Active,Q9UNQ0,9429.0,1.6,IC50,Inhibition of BCRP expressed in MCF-7 MX cells using Hoechst 33342 staining,Confirmatory,21354800.0,5.795880017344075
4369270,399011,103521343,Active,,,0.1944,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by SRB assay,Confirmatory,16309315.0,6.711303739409744
4369270,593490,103521343,Active,,,0.6,IC50,Antiproliferative activity against human MCF7 cells assessed as cell viability treated for 48 hrs followed by compound washout measured after 72 hrs by fluorometric CellTiter-Blue reagent assay,Confirmatory,21421322.0,6.221848749616356
4369270,657868,103521343,Active,,,9.1,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by CellTiter-Glo assay,Confirmatory,22316168.0,5.040958607678906
11480314,1484130,103509865,Active,,,7.6,IC50,Antiproliferative activity against human MCF7 cells after 24 hrs by WST-1 assay,Confirmatory,28181805.0,5.119186407719209
72702041,774038,174488571,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,24063582.0,5.0
73890960,1064765,194180394,Unspecified,,,12.08,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,24417634.0,4.917933065714887
52947048,513993,123095569,Unspecified,,,133.3,IC50,Cytotoxicity against human MCF7 cells after 24 hrs by MTT assay,Confirmatory,20541427.0,3.8751698505861407
53262701,600821,131276712,Unspecified,,,39.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,21488655.0,4.4089353929735005
44479733,471996,103743575,Unspecified,,,20.0,IC50,Cytotoxicity against human MCF7 cells by resazurin microplate assay,Confirmatory,19739600.0,4.698970004336019
44584775,767793,103639028,Unspecified,,,100.0,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,23977995.0,4.0
23247888,356666,103600083,Unspecified,,,17.7,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,14695798.0,4.752026733638194
49831542,527186,123093270,Unspecified,,,15.69,IC50,Cytotoxicity against human MCF7 cells after 48 hrs,Confirmatory,20873721.0,4.804377056413063
25195035,422510,103691206,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by WST-8 assay,Confirmatory,19072209.0,5.0
25195035,1127069,103691206,Active,,,3.0,IC50,Cytotoxicity against human MCF7 cells assessed as growth inhibition after 48 hrs by MTS assay,Confirmatory,24697496.0,5.522878745280337
5317837,422225,103685835,Active,,,3.0,IC50,Cytotoxicity against human MCF7 cells by MTT assay,Confirmatory,19191562.0,5.522878745280337
54584049,599224,131280217,Unspecified,,,40.0,IC50,Cytotoxicity against human MCF7 cells by MTT assay,Confirmatory,21425787.0,4.3979400086720375
11683846,511779,103597763,Unspecified,,,19952.6,IC50,Antiproliferative activity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,20684858.0,1.7000005038830164
189493,471367,103743070,Unspecified,,,100.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,19795841.0,4.0
11521008,403719,103637761,Unspecified,,,50.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by acid phosphatase method,Confirmatory,16252924.0,4.301029995663981
12004580,422510,103617517,Active,,,8.4,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by WST-8 assay,Confirmatory,19072209.0,5.075720713938118
52951888,595761,131280005,Unspecified,,,20.0,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 24 hrs by tryptan blue staining-based cell counting,Confirmatory,21443171.0,4.698970004336019
12302399,1575481,103613064,Active,,,7.0,IC50,Antiproliferative activity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,30629433.0,5.154901959985743
46883153,471351,103744017,Active,,,1.6,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,19711971.0,5.795880017344075
393602,430793,103599706,Active,,,0.004,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by MTS assay,Confirmatory,19655762.0,8.397940008672037
393602,430794,103599706,Active,,,0.004,IC50,Cytotoxicity against human MCF7 cells expressing P-glycoprotein after 72 hrs by MTS assay,Confirmatory,19655762.0,8.397940008672037
21625899,1066718,194146279,Unspecified,,,50.0,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 48 hrs by MTT assay,Confirmatory,24547740.0,4.301029995663981
46882751,471378,103743287,Unspecified,,,170.9,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,19795843.0,3.767257937279263
52936752,592420,131282602,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells assessed as inhibition of cell proliferation after 72 hrs by SRB assay,Confirmatory,21192108.0,5.0
53360479,611578,134442490,Unspecified,,,64.4,IC50,Cytostatic activity against human MCF7 cells after 48 cells by MTT assay,Confirmatory,21561060.0,4.1911141326401875
10399864,1250461,103763545,Unspecified,,,11.0,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by CCK8 assay,Confirmatory,26316467.0,4.958607314841775
107982,1495472,103279519,Unspecified,,,50.0,IC50,Antiproliferative activity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,29685681.0,4.301029995663981
73350392,745225,174500847,Unspecified,,,50.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,23558238.0,4.301029995663981
14563770,1127069,103637660,Active,,,3.7,IC50,Cytotoxicity against human MCF7 cells assessed as growth inhibition after 48 hrs by MTS assay,Confirmatory,24697496.0,5.431798275933005
72376,348049,103314540,Active,,,0.05,IC50,Cytotoxicity against human MCF7 cells after 3 days by MTT assay,Confirmatory,19199649.0,7.301029995663981
72376,370382,103314540,Active,,,0.045,IC50,Antiproliferative activity against human MCF7 cells by MTT assay,Confirmatory,19199649.0,7.346787486224656
72376,609965,103314540,Active,,,0.04,IC50,Antiproliferative activity against human MCF7 cells assessed as viable cells after 48 hrs by MTT assay,Confirmatory,21757350.0,7.3979400086720375
72376,688343,103314540,Active,,,0.01,IC50,Cytotoxicity against human MCF7 cells,Confirmatory,22921081.0,8.0
53322156,566853,124967232,Unspecified,,,30.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,21090801.0,4.522878745280337
72544148,1054718,194172650,Unspecified,,,65.3,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 48 hrs by MTT assay,Confirmatory,24144848.0,4.185086818724926
10401022,1320952,103557951,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells assessed as decrease in cell viability after 6 days by MTT assay,Confirmatory,27310249.0,5.0
71579051,736850,164129429,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells assessed as inhibition of cell viability after 48 hrs by MTT assay,Confirmatory,23327668.0,5.0
44561298,405961,103585726,Unspecified,,,50.0,IC50,Cytotoxicity against human MCF7 cells,Confirmatory,18507473.0,4.301029995663981
11454399,401948,103581383,Active,,,0.085,IC50,Cytotoxicity against human MCF7 cells after 96 hrs by MTT assay,Confirmatory,15165144.0,7.070581074285707
24862641,1127069,103621708,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells assessed as growth inhibition after 48 hrs by MTS assay,Confirmatory,24697496.0,5.0
