Compound CID,BioAssay AID,Substance SID,Activity,Protein GI (NCBI),NCBI Gene ID,Activity value (µM),Activity type,BioAssay Name,BioAssay Type,PMID
25195035,1127069,103691206,Active,,,3.0,IC50,Cytotoxicity against human MCF7 cells assessed as growth inhibition after 48 hrs by MTS assay,Confirmatory,24697496.0
5317837,422225,103685835,Active,,,3.0,IC50,Cytotoxicity against human MCF7 cells by MTT assay,Confirmatory,19191562.0
54584049,599224,131280217,Unspecified,,,40.0,IC50,Cytotoxicity against human MCF7 cells by MTT assay,Confirmatory,21425787.0
11683846,511779,103597763,Unspecified,,,19952.6,IC50,Antiproliferative activity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,20684858.0
189493,471367,103743070,Unspecified,,,100.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,19795841.0
11521008,403719,103637761,Unspecified,,,50.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by acid phosphatase method,Confirmatory,16252924.0
12004580,422510,103617517,Active,,,8.4,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by WST-8 assay,Confirmatory,19072209.0
52951888,595761,131280005,Unspecified,,,20.0,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 24 hrs by tryptan blue staining-based cell counting,Confirmatory,21443171.0
12302399,1575481,103613064,Active,,,7.0,IC50,Antiproliferative activity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,30629433.0
46883153,471351,103744017,Active,,,1.6,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,19711971.0
393602,430793,103599706,Active,,,0.004,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by MTS assay,Confirmatory,19655762.0
393602,430794,103599706,Active,,,0.004,IC50,Cytotoxicity against human MCF7 cells expressing P-glycoprotein after 72 hrs by MTS assay,Confirmatory,19655762.0
21625899,1066718,194146279,Unspecified,,,50.0,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 48 hrs by MTT assay,Confirmatory,24547740.0
46882751,471378,103743287,Unspecified,,,170.9,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,19795843.0
52936752,592420,131282602,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells assessed as inhibition of cell proliferation after 72 hrs by SRB assay,Confirmatory,21192108.0
53360479,611578,134442490,Unspecified,,,64.4,IC50,Cytostatic activity against human MCF7 cells after 48 cells by MTT assay,Confirmatory,21561060.0
10399864,1250461,103763545,Unspecified,,,11.0,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by CCK8 assay,Confirmatory,26316467.0
107982,1495472,103279519,Unspecified,,,50.0,IC50,Antiproliferative activity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,29685681.0
73350392,745225,174500847,Unspecified,,,50.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,23558238.0
14563770,1127069,103637660,Active,,,3.7,IC50,Cytotoxicity against human MCF7 cells assessed as growth inhibition after 48 hrs by MTS assay,Confirmatory,24697496.0
72376,348049,103314540,Active,,,0.05,IC50,Cytotoxicity against human MCF7 cells after 3 days by MTT assay,Confirmatory,19199649.0
72376,370382,103314540,Active,,,0.045,IC50,Antiproliferative activity against human MCF7 cells by MTT assay,Confirmatory,19199649.0
72376,609965,103314540,Active,,,0.04,IC50,Antiproliferative activity against human MCF7 cells assessed as viable cells after 48 hrs by MTT assay,Confirmatory,21757350.0
72376,688343,103314540,Active,,,0.01,IC50,Cytotoxicity against human MCF7 cells,Confirmatory,22921081.0
53322156,566853,124967232,Unspecified,,,30.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,21090801.0
72544148,1054718,194172650,Unspecified,,,65.3,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 48 hrs by MTT assay,Confirmatory,24144848.0
10401022,1320952,103557951,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells assessed as decrease in cell viability after 6 days by MTT assay,Confirmatory,27310249.0
71579051,736850,164129429,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells assessed as inhibition of cell viability after 48 hrs by MTT assay,Confirmatory,23327668.0
44561298,405961,103585726,Unspecified,,,50.0,IC50,Cytotoxicity against human MCF7 cells,Confirmatory,18507473.0
11454399,401948,103581383,Active,,,0.085,IC50,Cytotoxicity against human MCF7 cells after 96 hrs by MTT assay,Confirmatory,15165144.0
24862641,1127069,103621708,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells assessed as growth inhibition after 48 hrs by MTS assay,Confirmatory,24697496.0
11693833,403719,103637759,Unspecified,,,100.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by acid phosphatase method,Confirmatory,16252924.0
6436805,592676,103600829,Unspecified,,,40.0,IC50,Cytotoxicity against human MCF7 cells by MTT assay,Confirmatory,21458279.0
23248790,780097,174525209,Unspecified,,,28.8,IC50,Cytotoxicity against human MCF7 cells after 96 hrs by MTT assay,Confirmatory,24076171.0
23248790,1435057,174525209,Active,,,4.4,IC50,Cytotoxicity against human MCF7 cells assessed as growth inhibition after 96 hrs by MTT assay,Confirmatory,28159485.0
68150383,1546667,194166869,Unspecified,,,100.0,IC50,Cytotoxicity against human MCF7 cells incubated for 24 hrs by MTT assay,Confirmatory,31891260.0
147895,1191957,160693254,Active,,,0.002,IC50,Antiproliferative activity against human MCF7 cells assessed as growth inhibition after 48 hrs by sulforhodamine B assay,Confirmatory,25682561.0
147895,1191964,160693254,Active,,,0.002,IC50,Antiproliferative activity against human MCF7/DX cells assessed as growth inhibition after 48 hrs by sulforhodamine B assay,Confirmatory,25682561.0
45267984,604716,103682504,Active,,,0.45,IC50,Cytotoxicity against human MCF7 cells by SRB assay,Confirmatory,21410162.0
87371,648814,103599630,Unspecified,,,40.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,22342628.0
45269028,426990,103684479,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells by MTT assay,Confirmatory,19583252.0
364109,402612,103505983,Active,,,1.2,IC50,Cytotoxicity against human MCF7 cells after 3 days by SRB assay,Confirmatory,15217280.0
42640126,423797,103680833,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells after 24 hrs by MTT assay,Confirmatory,19290648.0
21625900,283778,103513868,Unspecified,,,100.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,17346076.0
11576707,676671,160680220,Unspecified,,,40.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,22642560.0
15571694,103401,103374374,Active,,,0.001,IC50,In vitro antitumor activity against breast MCF-7 tumor cell lines,Confirmatory,13678412.0
56683364,606255,134463577,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT method,Confirmatory,21534539.0
51354251,568558,124967530,Active,,,5.8,IC50,Cytotoxicity against human MCF7 cells after 24 hrs,Confirmatory,21174407.0
44406793,258020,103477123,Unspecified,,,59.0,IC50,Cytotoxicity against human breast carcinoma MCF7 cell line,Confirmatory,16420055.0
25135943,391882,103626646,Unspecified,,,64.0,IC50,Cytotoxicity against human MCF7 cells by MTT assay,Confirmatory,18841903.0
72543911,1054718,194151845,Unspecified,,,39.8,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 48 hrs by MTT assay,Confirmatory,24144848.0
21637491,1054718,194179479,Unspecified,,,61.9,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 48 hrs by MTT assay,Confirmatory,24144848.0
44179785,426221,103681100,Active,,,4.1,IC50,Antiproliferative activity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,19555122.0
10808308,774317,174509198,Unspecified,,,50.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by SRB method,Confirmatory,24099364.0
52951752,595893,131272917,Unspecified,,,37.0,IC50,Cytotoxicity against human MCF7 cells after 45 hrs by resazurin microplate assay,Confirmatory,21473608.0
73350467,751270,174501454,Unspecified,,,50.0,IC50,Cytotoxicity against human MCF7 cells assessed as growth inhibition after 48 hrs by MTT assay,Confirmatory,23806110.0
42640291,423797,103687820,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells after 24 hrs by MTT assay,Confirmatory,19290648.0
44445776,606255,103558608,Active,,,7.9,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT method,Confirmatory,21534539.0
21574482,670606,160668905,Unspecified,,,12.6,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 48 hrs by MTT assay,Confirmatory,22705001.0
21574482,670607,160668905,Active,,,2.2,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 72 hrs by MTT assay,Confirmatory,22705001.0
11209020,333689,103618140,Active,,,2.0,IC50,Cytotoxicity against human MCF7 cells by MTT assay,Confirmatory,15620238.0
45111066,1889869,103740945,Unspecified,,,10.0,IC50,Antiproliferative activity against human MCF7 cells assessed as reduction in cell viability measured after 48 hrs by colorimetric based MTT assay,Confirmatory,35196017.0
162401,378062,103636129,Active,,,1.57,IC50,Cytotoxicity against human MCF7 after 48 hrs by MTT assay,Confirmatory,16933867.0
162401,1306924,103636129,Active,,,8.27,IC50,Cytotoxicity against human MCF7 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,
56601651,636815,136940082,Unspecified,,,50.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,21977916.0
393838,103402,103354023,Active,,,2.0,IC50,In vitro cytotoxicity against human breast cell line MCF-7.,Confirmatory,12166949.0
70692816,676671,160696421,Unspecified,,,40.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,22642560.0
21637631,1244899,318388256,Unspecified,,,22.23,IC50,Cytotoxicity against human MCF7 cells assessed as induction of cell death incubated for 2 days by MTT assay,Confirmatory,26259802.0
92825,1159129,174506695,Active,,,9.02,IC50,Antiproliferative activity against human MCF7 cells after 24 and 72 hrs by MTT assay,Confirmatory,24941130.0
6444206,1853751,336892625,Active,,,0.19,IC50,Cytotoxicity against human MCF7 cells assessed as cell growth inhibition,Confirmatory,35063731.0
52952542,595444,131286674,Unspecified,,,30.0,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 48 hrs by MTT assay,Confirmatory,21341718.0
73347651,767654,174492952,Unspecified,,,10.2,IC50,Antimicrobial activity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,23957453.0
73351913,745225,174506059,Active,,,2.36,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,23558238.0
44179786,426221,103684506,Active,,,0.5,IC50,Antiproliferative activity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,19555122.0
44421653,283778,103513866,Unspecified,,,48.9,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,17346076.0
44607277,471377,103743141,Unspecified,,,55.3,IC50,Cytotoxicity against human MCF7 cells after 24 hrs by MTT assay,Confirmatory,19795842.0
44607277,513993,103743141,Unspecified,,,31.0,IC50,Cytotoxicity against human MCF7 cells after 24 hrs by MTT assay,Confirmatory,20541427.0
10553647,386631,103604963,Active,,,0.0018,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by XTT colorimetric assay,Confirmatory,18788726.0
42639970,423797,103684236,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells after 24 hrs by MTT assay,Confirmatory,19290648.0
70688620,674356,160685553,Active,,,10.0,IC50,Cytotoxicity against human MCF7 cells by MTT assay,Confirmatory,22691179.0
73351991,751270,174506680,Unspecified,,,41.2,IC50,Cytotoxicity against human MCF7 cells assessed as growth inhibition after 48 hrs by MTT assay,Confirmatory,23806110.0
57332778,654900,160677456,Active,,,6.1,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,22304344.0
21637630,1244899,318388260,Active,,,9.98,IC50,Cytotoxicity against human MCF7 cells assessed as induction of cell death incubated for 2 days by MTT assay,Confirmatory,26259802.0
73351971,750853,174506544,Unspecified,,,40.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,23691952.0
76309974,1058648,194138536,Unspecified,,,40.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTS assay,Confirmatory,24219809.0
10344881,356490,103600005,Active,,,0.25,IC50,Cytotoxicity against human MCF7 cells after 3 days by SRB assay,Confirmatory,14575429.0
44558900,1155379,103579131,Active,,,0.1,IC50,Inhibition of 17beta-estradiol-induced in ERalpha positive human MCF7 cells proliferation assessed as [3H]-thymidine incorporation after 72 hrs by liquid scintillation counting,Confirmatory,24908652.0
73352797,103401,103374262,Unspecified,,,10.0,IC50,In vitro antitumor activity against breast MCF-7 tumor cell lines,Confirmatory,13678412.0
71745711,762094,174502533,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,23819871.0
441597,688343,103314508,Active,,,0.071,IC50,Cytotoxicity against human MCF7 cells,Confirmatory,22921081.0
11382408,1058648,194145468,Active,,,2.6,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTS assay,Confirmatory,24219809.0
338023,688348,163333586,Unspecified,,,50.0,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by Calcein AM assay,Confirmatory,22921081.0
14192854,437138,103279326,Unspecified,,,20.0,IC50,Anticancer activity against estrogen-positive human MCF7 cells after 18 hrs by MTT assay,Confirmatory,19446930.0
14192854,1191957,103279326,Unspecified,,,25.0,IC50,Antiproliferative activity against human MCF7 cells assessed as growth inhibition after 48 hrs by sulforhodamine B assay,Confirmatory,25682561.0
14192854,1191964,103279326,Unspecified,,,25.0,IC50,Antiproliferative activity against human MCF7/DX cells assessed as growth inhibition after 48 hrs by sulforhodamine B assay,Confirmatory,25682561.0
13966122,471606,103638266,Unspecified,,,17.1,IC50,Cytotoxicity against human MCF7 cells at lag phase of growth after 48 hrs by MTT assay,Confirmatory,19711987.0
13966122,471607,103638266,Unspecified,,,15.3,IC50,Cytotoxicity against human sMCF7 cells at exponential phase of growth after 48 hrs by MTT assay,Confirmatory,19711987.0
60199738,678033,160702343,Unspecified,,,26.09,IC50,Cytotoxicity against human MCF7 cells after 72 hrs BY SRB assay,Confirmatory,22703109.0
54587064,599237,131286448,Unspecified,,,40.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,21428418.0
60154784,683414,160686447,Active,,,3.16228,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,22624550.0
60154784,683414,160686447,Active,,,3.2,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,22624550.0
68150382,1546667,194180574,Unspecified,,,100.0,IC50,Cytotoxicity against human MCF7 cells incubated for 24 hrs by MTT assay,Confirmatory,31891260.0
57341561,1055609,194172684,Unspecified,,,87.0,IC50,Growth inhibition of human MCF7 cells after 72 hrs by MTT assay,Confirmatory,24180210.0
11778027,470065,103557524,Active,,,10.0,IC50,Cytotoxicity against human MCF7 cells after 3 days by sulforhodamine B assay,Confirmatory,19874044.0
53324863,568574,124972599,Active,,,7.1,IC50,Cytotoxicity against ER-positive human MCF7 cells after 24 hrs by trypan blue staining,Confirmatory,21188999.0
476861,433936,103297437,Unspecified,,,42.4,IC50,Cytotoxicity against human MCF7 cells after 5 days by MTT assay,Confirmatory,19615898.0
476861,549512,103297437,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells after 3 days by MTT assay,Confirmatory,21123067.0
476861,2025427,103297437,Unspecified,,,42.4,IC50,Antiproliferative activity against human MCF7 cells assessed as cell growth inhibition,Confirmatory,38092421.0
56602065,623570,134454385,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells,Confirmatory,21978324.0
54580031,589478,131272048,Unspecified,,,26.5,IC50,Cytotoxicity against human MCF7 cells,Confirmatory,21376582.0
11460721,1575779,103581001,Unspecified,,,11.0,IC50,Antiproliferative activity against human MCF7 cells assessed as reduction in cell viability after 48 hrs by SRB assay,Confirmatory,31391894.0
23425129,1054718,194165797,Unspecified,,,75.4,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 48 hrs by MTT assay,Confirmatory,24144848.0
15011611,1298754,336897600,Unspecified,,,100.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,27133593.0
